# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	88089	88517	-							MJ_0093	429		old_locus_tag=MJ0093
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	88089	88517	-	AAB98076.1			hypothetical protein			MJ_0093	429	142	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	88561	89493	-							MJ_0094	933		old_locus_tag=MJ0094
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	88561	89493	-	AAB98074.1			methyl coenzyme M reductase II, operon protein C (mtrC)			MJ_0094	933	310	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	89565	89945	-							MJ_0095	381		old_locus_tag=MJ0095
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	89565	89945	-	AAB98086.1			hypothetical protein			MJ_0095	381	126	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	89964	90752	-							MJ_0096	789		old_locus_tag=MJ0096
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	89964	90752	-	AAB98087.1			hypothetical protein			MJ_0096	789	262	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	91045	91476	-							MJ_0097	432		old_locus_tag=MJ0097
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	91045	91476	-	AAB98077.1			translation initiation factor aIF-2, subunit beta, putative (aIF2B)			MJ_0097	432	143	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	91672	91857	-							MJ_0098	186		old_locus_tag=MJ0098
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	91672	91857	-	AAB98078.1			LSU ribosomal protein L37E			MJ_0098	186	61	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	92902	93297	-							MJ_0099	396		old_locus_tag=MJ0099
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	92902	93297	-	AAB98079.1			ferredoxin II			MJ_0099	396	131	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	93294	94823	-							MJ_0100	1530		old_locus_tag=MJ0100
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	93294	94823	-	AAB98080.1			conserved hypothetical protein			MJ_0100	1530	509	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	95050	96405	-							MJ_0101	1356		old_locus_tag=MJ0101
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	95050	96405	-	AAB98081.1			signal recognition particle, subunit SRP54			MJ_0101	1356	451	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	96499	97053	-							MJ_0102	555		old_locus_tag=MJ0102
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	96499	97053	-	AAB98082.1			Phenylacrylic acid decarboxylase			MJ_0102	555	184	
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	97429	97537	-							MJ_t01	109		old_locus_tag=tRNA-Met-1
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	97429	97537	-				tRNA-Met			MJ_t01	109		
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	97629	97713	+							MJ_t02	85		old_locus_tag=tRNA-Leu-1
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	97629	97713	+				tRNA-Leu			MJ_t02	85		
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	97958	99259	+							MJ_0103	1302		old_locus_tag=MJ0103
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	97958	99259	+	AAB98083.1			conserved hypothetical protein			MJ_0103	1302	433	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	99243	101234	+							MJ_0104	1992		old_locus_tag=MJ0104
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	99243	101234	+	AAB98084.1			DNA-binding protein, probably DNA helicase			MJ_0104	1992	663	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	101236	101694	-							MJ_0105	459		old_locus_tag=MJ0105
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	101236	101694	-	AAB98085.1			conserved hypothetical protein			MJ_0105	459	152	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	101837	102553	-							MJ_0106	717		old_locus_tag=MJ0106
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	101837	102553	-	AAB98088.1			conserved hypothetical protein			MJ_0106	717	238	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	102721	104298	+							MJ_0107	1578		old_locus_tag=MJ0107
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	102721	104298	+	AAB98089.1			dihydropteroate synthase			MJ_0107	1578	525	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	104305	105648	+							MJ_0108	1344		old_locus_tag=MJ0108
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	104305	105648	+	AAB98090.1			pyruvate kinase			MJ_0108	1344	447	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	105661	106419	-							MJ_0109	759		old_locus_tag=MJ0109
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	105661	106419	-	AAB98091.1			extragenic suppressor (suhB)			MJ_0109	759	252	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	106611	106892	-							MJ_0110	282		old_locus_tag=MJ0110
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	106611	106892	-	AAB98095.1			hypothetical protein			MJ_0110	282	93	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	106958	108148	+							MJ_0111	1191		old_locus_tag=MJ0111
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	106958	108148	+	AAB98092.1			protein translocase, subunit SECD (secD)			MJ_0111	1191	396	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	108691	110157	-							MJ_0112	1467		old_locus_tag=MJ0112
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	108691	110157	-	AAB98093.1			acetyl-CoA decarbonylase/synthase, subunit gamma (cdhE)			MJ_0112	1467	488	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	110328	111545	-							MJ_0113	1218		old_locus_tag=MJ0113
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	110328	111545	-	AAB98094.1			acetyl-CoA decarbonylase/synthase, subunit delta (cdhD)			MJ_0113	1218	405	
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	111768	111852	+							MJ_t03	85		old_locus_tag=tRNA-SeC-1
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	111768	111852	+				tRNA-Sec			MJ_t03	85		
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	111874	112785	+							MJ_0114	912		old_locus_tag=MJ0114
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	111874	112785	+	AAB98110.1			hypothetical protein			MJ_0114	912	303	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	112782	113249	-							MJ_0115	468		old_locus_tag=MJ0115
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	112782	113249	-	AAB98096.1			conserved hypothetical protein			MJ_0115	468	155	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	113254	113931	-							MJ_0116	678		old_locus_tag=MJ0116
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	113254	113931	-	AAB98097.1			conserved hypothetical protein			MJ_0116	678	225	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	113973	114155	-							MJ_0116.1	183		old_locus_tag=MJ0116.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	113973	114155	-	AAB98109.1			conserved hypothetical protein			MJ_0116.1	183	60	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	114162	114962	-							MJ_0117	801		old_locus_tag=MJ0117
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	114162	114962	-	AAB98098.1			translation initiation factor aIF-2, subunit alpha (aif2A)			MJ_0117	801	266	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	115194	115697	+							MJ_0118	504		old_locus_tag=MJ0118
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	115194	115697	+	AAB98099.1			methyl coenzyme M reductase II, operon protein D (mtrD)			MJ_0118	504	167	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	115723	116397	-							MJ_0119	675		old_locus_tag=MJ0119
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	115723	116397	-	AAB98100.1			carbon monoxide dehydrogenase gamma subunit (cdhE) isolog			MJ_0119	675	224	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	116369	117070	-							MJ_0120	702		old_locus_tag=MJ0120
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	116369	117070	-	AAB98101.1			urease accessory protein (ureG)			MJ_0120	702	233	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	117067	117852	-							MJ_0121	786		old_locus_tag=MJ0121
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	117067	117852	-	AAB98102.1			SN-glycerol-3-phosphate transport ATP-binding protein (ugpC)			MJ_0121	786	261	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	118231	119157	-							MJ_0122	927		old_locus_tag=MJ0122
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	118231	119157	-	AAB98103.1			translation initiation factor aIF-2B, subunit delta, putative			MJ_0122	927	308	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	119192	119524	-							MJ_0123	333		old_locus_tag=MJ0123
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	119192	119524	-	AAB98111.1			hypothetical protein			MJ_0123	333	110	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	119511	122738	-							MJ_0124	3228		old_locus_tag=MJ0124
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	119511	122738	-	AAB98104.1			type I restriction-modification enzyme 2, R subunit			MJ_0124	3228	1075	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	123027	123377	-							MJ_0125	351		old_locus_tag=MJ0125
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	123027	123377	-	AAB98105.1			conserved hypothetical protein			MJ_0125	351	116	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	123388	123684	-							MJ_0126	297		old_locus_tag=MJ0126
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	123388	123684	-	AAB98106.1			conserved hypothetical protein			MJ_0126	297	98	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	123668	124033	-							MJ_0127	366		old_locus_tag=MJ0127
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	123668	124033	-	AAB98107.1			conserved hypothetical protein			MJ_0127	366	121	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	124044	124340	-							MJ_0128	297		old_locus_tag=MJ0128
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	124044	124340	-	AAB98108.1			conserved hypothetical protein			MJ_0128	297	98	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	124486	124998	+							MJ_0129	513		old_locus_tag=MJ0129
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	124486	124998	+	AAB98118.1			hypothetical protein			MJ_0129	513	170	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	125423	126454	-							MJ_0130	1032		old_locus_tag=MJ0130
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	125423	126454	-	AAB98112.1			type I restriction-modification enzyme 2, S subunit			MJ_0130	1032	343	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	126470	126781	-							MJ_0131	312		old_locus_tag=MJ0131
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	126470	126781	-	AAB98119.1			hypothetical protein			MJ_0131	312	103	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	126808	127470	-							MJ_0132	663		old_locus_tag=MJ0132
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	126808	127470	-	AAB98113.1			type I restriction-modification enzyme 2, M subunit			MJ_0132	663	220	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	128604	129425	-							MJ_0133	822		old_locus_tag=MJ0133
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	128604	129425	-	AAB98114.1			conserved hypothetical protein			MJ_0133	822	273	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	129564	130412	-							MJ_0134	849		old_locus_tag=MJ0134
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	129564	130412	-	AAB98115.1			L-isoaspartyl protein carboxyl methyltransferase isolog (pimT)			MJ_0134	849	282	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	130417	131109	-							MJ_0135	693		old_locus_tag=MJ0135
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	130417	131109	-	AAB98116.1			ribonuclease HII (rnhB)			MJ_0135	693	230	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	131467	132552	+							MJ_0136	1086		old_locus_tag=MJ0136
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	131467	132552	+	AAB98117.1			conserved hypothetical protein			MJ_0136	1086	361	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	134114	134974	-							MJ_0137	861		old_locus_tag=MJ0137
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	134114	134974	-	AAB98120.1			conserved hypothetical protein			MJ_0137	861	286	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	135116	136564	-							MJ_0138	1449		old_locus_tag=MJ0138
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	135116	136564	-	AAB98121.1			cobyric acid synthase (cbiP)			MJ_0138	1449	482	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	136614	137243	+							MJ_0139	630		old_locus_tag=MJ0139
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	136614	137243	+	AAB98122.1			potassium channel protein			MJ_0139	630	209	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	137244	138245	+							MJ_0138.1	1002		old_locus_tag=MJ0138.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	137244	138245	+	AAB98130.1			potassium channel protein			MJ_0138.1	1002	333	
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	138347	138419	-							MJ_t04	73		old_locus_tag=tRNA-Val-1
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	138347	138419	-				tRNA-Val			MJ_t04	73		
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	138479	138781	-							MJ_0139.1	303		old_locus_tag=MJ0139.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	138479	138781	-	AAB98131.1			hypothetical protein			MJ_0139.1	303	100	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	138920	139540	+							MJ_0140	621		old_locus_tag=MJ0140
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	138920	139540	+	AAB98123.1			conserved hypothetical protein			MJ_0140	621	206	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	139527	139826	+							MJ_0141	300		old_locus_tag=MJ0141
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	139527	139826	+	AAB98124.1			conserved hypothetical protein			MJ_0141	300	99	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	139795	140238	+							MJ_0142	444		old_locus_tag=MJ0142
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	139795	140238	+	AAB98125.1			conserved hypothetical protein			MJ_0142	444	147	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	140219	141397	+							MJ_0143	1179		old_locus_tag=MJ0143
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	140219	141397	+	AAB98126.1			glutamyl-tRNA reductase (hemA)			MJ_0143	1179	392	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	141394	142170	-							MJ_0144	777		old_locus_tag=MJ0144
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	141394	142170	-	AAB98127.1			conserved hypothetical protein			MJ_0144	777	258	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	142183	142989	-							MJ_0145	807		old_locus_tag=MJ0145
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	142183	142989	-	AAB98128.1			conserved hypothetical protein			MJ_0145	807	268	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	143198	143407	-							MJ_0146	210		old_locus_tag=MJ0146
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	143198	143407	-	AAB98129.1			2-ketoglutarate ferredoxin oxidoreductase, subunit delta (korD)			MJ_0146	210	69	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	143696	144811	-							MJ_0147	1116		old_locus_tag=MJ0147
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	143696	144811	-	AAB98139.1			hypothetical protein			MJ_0147	1116	371	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	144818	145828	-							MJ_0148	1011		old_locus_tag=MJ0148
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	144818	145828	-	AAB98132.1			centromere/microtubule-binding protein (cbf5)			MJ_0148	1011	336	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	145825	146001	-							MJ_0149	177		old_locus_tag=MJ0149
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	145825	146001	-	AAB98140.1			hypothetical protein			MJ_0149	177	58	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	146067	146588	+							MJ_0150	522		old_locus_tag=MJ0150
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	146067	146588	+	AAB98141.1			hypothetical protein			MJ_0150	522	173	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	146593	147039	+							MJ_0151	447		old_locus_tag=MJ0151
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	146593	147039	+	AAB98133.1			transcriptional regulator, putative			MJ_0151	447	148	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	147296	149542	+							MJ_0152	2247		old_locus_tag=MJ0152
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	147296	149542	+	AAB98134.1			carbon monoxide dehydrogenase, subunit alpha			MJ_0152	2247	748	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	149782	152106	+							MJ_0153	2325		old_locus_tag=MJ0153
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	149782	152106	+	AAB98135.1			acetyl-CoA decarbonylase/synthase, subunit alpha (cdhA)			MJ_0153	2325	774	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	152150	152590	+							MJ_0154	441		old_locus_tag=MJ0154
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	152150	152590	+	AAB98136.1			acetyl-CoA decarbonylase/synthase, subunit epsilon (cdhB)			MJ_0154	441	146	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	152592	153047	+							MJ_0155	456		old_locus_tag=MJ0155
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	152592	153047	+	AAB98137.1			formate dehydrogenase, iron-sulfur subunit			MJ_0155	456	151	
